id_personne,cosop_gmf,code_pcs_marque,csp_gmf,date_debut
5113443665,93   ,  ,91,0001-01-01
5113444195,     ,  ,  ,0001-01-01
5113445465,97   ,  ,91,2017-02-24
5113445965,93   ,  ,65,0001-01-01
5113448115,     ,  ,  ,0001-01-01
5113448355,97   ,54,86,2023-10-16
5113450665,93   ,81,99,2017-02-27
5113450725,     ,  ,  ,0001-01-01
5113453365,     ,  ,87,0001-01-01
5113454595,71   ,54,88,2021-12-13
5113455975,77   ,  ,75,0001-01-01
5113456285,42   ,54,99,2018-03-09
5113456415,93   ,54,86,0001-01-01
5113458115,     ,  ,  ,0001-01-01
5113459375,97   ,54,87,2017-09-08
5113461065,30   ,51,75,0001-01-01
5113461895,     ,  ,  ,0001-01-01
5113462565,     ,  ,  ,0001-01-01
5113463755,93   ,51,87,0001-01-01
5113465565,60   ,51,75,2017-03-08
5113468335,     ,  ,  ,0001-01-01
5113468555,     ,  ,  ,0001-01-01
5113468615,     ,  ,  ,0001-01-01
5113469735,31   ,51,75,2017-05-26
5113470415,31   ,  ,99,0001-01-01
5113471825,     ,  ,87,0001-01-01
5113473475,     ,  ,  ,0001-01-01
5113475195,     ,  ,  ,0001-01-01
5113477285,97   ,54,87,2024-01-30
5113477575,     ,  ,  ,0001-01-01
5113477655,42   ,51,75,2023-04-20
5113478445,97   ,54,88,2019-07-30
5113479225,93   ,82,99,2023-06-07
5113479605,     ,  ,  ,0001-01-01
5113480045,     ,  ,  ,0001-01-01
5113480395,     ,  ,  ,0001-01-01
5113480645,78   ,51,89,2022-10-18
5113480915,93   ,54,87,0001-01-01
5113480925,90   ,82,99,0001-01-01
5113481665,30   ,51,75,2017-05-16
5113482585,93   ,54,99,2023-11-13
5113484355,90   ,  ,99,0001-01-01
5113484525,93   ,82,99,0001-01-01
5113484755,93   ,  ,  ,0001-01-01
5113484975,     ,  ,  ,0001-01-01
5113485555,80   ,  ,86,0001-01-01
5113485605,     ,  ,  ,0001-01-01
5113485665,97   ,  ,91,0001-01-01
5113485675,75   ,  ,75,0001-01-01
5113486585,     ,  ,  ,0001-01-01
5113487795,97   ,54,91,0001-01-01
5113489285,93   ,  ,99,0001-01-01
5113490905,90   ,  ,99,0001-01-01
5113491215,97   ,54,86,2023-02-22
5113491865,     ,  ,  ,0001-01-01
5113492965,90   ,  ,  ,0001-01-01
5113494335,90   ,  ,99,0001-01-01
5113494695,93   ,54,86,2023-11-29
5113496535,50   ,51,75,2018-12-20
5113497705,41   ,51,75,2021-03-03
5113498945,     ,  ,  ,0001-01-01
5113502395,80   ,  ,87,0001-01-01
5113503085,     ,  ,  ,0001-01-01
5113504535,84   ,54,88,2020-12-21
5113506745,     ,  ,99,0001-01-01
5113506815,     ,  ,  ,0001-01-01
5113506825,90   ,  ,99,2017-05-02
5113507445,90   ,  ,99,0001-01-01
5113507605,213  ,51,95,0001-01-01
5113507995,     ,  ,  ,0001-01-01
5113509015,90   ,82,99,2020-02-11
5113511735,     ,  ,99,0001-01-01
5113512895,76   ,  ,75,2021-03-01
5113513195,161  ,51,75,0001-01-01
5113514075,97   ,54,86,2019-04-25
5113514865,     ,  ,  ,0001-01-01
5113515675,     ,  ,  ,0001-01-01
5113515695,93   ,  ,  ,0001-01-01
5113515705,89   ,51,75,0001-01-01
5113515735,80   ,54,99,2024-04-12
5113516175,     ,  ,  ,0001-01-01
5113516215,93   ,  ,87,0001-01-01
5113517375,     ,  ,  ,0001-01-01
5113517555,     ,  ,  ,0001-01-01
5113519835,42   ,51,75,0001-01-01
5113523675,97   ,54,91,2024-03-13
5113523805,     ,  ,  ,0001-01-01
5113524025,93   ,  ,99,0001-01-01
5113524135,97   ,  ,91,0001-01-01
5113524465,     ,  ,  ,0001-01-01
5113524865,97   ,54,91,2020-02-19
5113525485,90   ,  ,99,2018-09-10
5113527895,97   ,31,86,2022-05-27
5113530555,97   ,82,05,2018-01-16
5113531555,     ,  ,  ,0001-01-01
5113534175,     ,  ,  ,0001-01-01
5113536675,90   ,  ,99,0001-01-01
5113537855,93   ,82,99,2024-04-25
5113538025,90   ,  ,99,2019-09-18
5113538195,93   ,54,88,0001-01-01
5113538665,80   ,54,86,2022-06-30
5113539065,     ,  ,  ,0001-01-01
5113541335,     ,  ,99,0001-01-01
5113543735,     ,  ,  ,0001-01-01
5113544035,     ,  ,  ,0001-01-01
5113544725,160  ,  ,75,2018-12-08
5113545015,55   ,51,75,2018-06-19
5113546595,90   ,  ,99,0001-01-01
5113547135,     ,  ,  ,0001-01-01
5113547445,80   ,82,99,2017-06-19
5113547535,93   ,  ,99,0001-01-01
5113548045,     ,  ,  ,0001-01-01
5113550275,     ,  ,  ,0001-01-01
5113551095,     ,  ,  ,0001-01-01
5113551865,90   ,  ,99,0001-01-01
5113552905,     ,  ,  ,0001-01-01
5113553025,     ,  ,  ,0001-01-01
5113553405,     ,  ,  ,0001-01-01
5113553945,97   ,54,86,0001-01-01
5113554795,93   ,  ,99,0001-01-01
5113554885,42   ,51,75,0001-01-01
5113555035,97   ,54,87,0001-01-01
5113555285,93   ,82,05,2023-08-12
5113558895,90   ,82,99,0001-01-01
5113560125,93   ,  ,86,0001-01-01
5113560945,93   ,  ,88,2017-05-11
5113561045,     ,  ,  ,0001-01-01
5113562065,     ,  ,  ,0001-01-01
5113562085,     ,  ,  ,0001-01-01
5113563875,80   ,54,87,2022-06-09
5113564525,42   ,51,75,2018-10-31
5113567005,80   ,  ,99,2018-08-13
5113569175,93   ,  ,99,0001-01-01
5113569705,     ,  ,  ,0001-01-01
5113572015,     ,  ,  ,0001-01-01
5113572155,93   ,  ,99,0001-01-01
5113572445,97   ,82,05,0001-01-01
5113572455,90   ,  ,99,2020-06-19
5113572475,     ,  ,  ,0001-01-01
5113576335,     ,  ,  ,0001-01-01
5113577595,     ,  ,  ,0001-01-01
5113578815,     ,  ,99,0001-01-01
5113578985,     ,  ,  ,0001-01-01
5113580345,30   ,31,75,2021-06-23
5113580865,93   ,54,87,0001-01-01
5113582205,     ,  ,  ,0001-01-01
5113584385,     ,  ,  ,0001-01-01
5113584415,93   ,54,86,0001-01-01
5113585255,     ,  ,  ,0001-01-01
5113586945,     ,  ,  ,0001-01-01
5113587525,     ,  ,  ,0001-01-01
5113589815,     ,  ,  ,0001-01-01
5113591965,     ,  ,  ,0001-01-01
5113592025,     ,  ,  ,0001-01-01
5113592435,     ,  ,  ,0001-01-01
5113592445,     ,  ,  ,0001-01-01
5113592755,     ,  ,99,0001-01-01
5113593065,42   ,51,75,2021-10-13
5113593285,162  ,51,75,0001-01-01
5113593305,97   ,  ,86,0001-01-01
5113593455,     ,  ,  ,0001-01-01
5113593785,     ,  ,  ,0001-01-01
5113593915,     ,  ,  ,0001-01-01
5113595345,97   ,54,99,0001-01-01
5113596115,90   ,  ,  ,2017-05-15
5113596445,93   ,54,87,0001-01-01
5113597225,     ,  ,  ,0001-01-01
5113597295,     ,  ,  ,0001-01-01
5113597575,     ,  ,  ,0001-01-01
5113598955,     ,  ,  ,0001-01-01
5113600435,90   ,  ,99,0001-01-01
5113600825,97   ,54,91,2019-10-29
5113604095,93   ,36,87,0001-01-01
5113604275,97   ,82,99,2022-05-24
5113604595,     ,  ,  ,0001-01-01
5113605535,42   ,  ,75,0001-01-01
5113607975,97   ,54,86,2022-11-23
5113608425,     ,  ,  ,0001-01-01
5113609685,     ,  ,  ,0001-01-01
5113609775,93   ,  ,88,0001-01-01
5113612025,     ,  ,  ,0001-01-01
5113613825,     ,  ,  ,0001-01-01
5113614375,93   ,  ,  ,0001-01-01
5113615215,93   ,82,99,0001-01-01
5113615245,93   ,  ,99,0001-01-01
5113616595,     ,  ,  ,0001-01-01
5113617765,93   ,54,86,0001-01-01
5113620855,     ,  ,  ,0001-01-01
5113621965,     ,  ,  ,0001-01-01
5113622285,     ,  ,99,0001-01-01
5113623295,     ,  ,  ,0001-01-01
5113623585,     ,  ,  ,0001-01-01
5113623715,     ,  ,  ,0001-01-01
5113624275,90   ,82,99,2021-10-08
5113625945,     ,  ,  ,0001-01-01
5113626805,97   ,54,87,0001-01-01
5113632495,97   ,  ,87,0001-01-01
5113633165,80   ,54,87,2023-11-28
5113635785,93   ,82,05,0001-01-01
5113636215,     ,  ,75,0001-01-01
5113637785,30   ,  ,99,2017-06-09
5113640135,93   ,  ,99,0001-01-01
5113640555,     ,  ,  ,0001-01-01
5113642485,90   ,  ,99,0001-01-01
5113642675,     ,  ,  ,0001-01-01
5113642915,     ,  ,  ,0001-01-01
5113643565,93   ,54,86,2019-06-11
5113643575,     ,  ,  ,0001-01-01
5113644555,90   ,  ,99,0001-01-01
5113645135,     ,  ,  ,0001-01-01
5113645215,90   ,  ,99,0001-01-01
5113645445,90   ,82,99,2024-04-17
5113645705,88   ,51,95,2024-04-27
5113645915,90   ,82,99,2023-11-14
5113647175,97   ,54,91,2017-10-19
5113647405,     ,  ,  ,0001-01-01
5113647835,     ,  ,  ,0001-01-01
5113648095,     ,  ,  ,0001-01-01
5113648215,     ,  ,  ,0001-01-01
5113648235,162  ,51,75,2023-06-21
5113649895,90   ,82,99,2023-12-18
5113650645,     ,  ,  ,0001-01-01
5113650765,64   ,54,75,2024-05-14
5113651225,93   ,54,86,2024-02-22
5113651305,     ,  ,  ,0001-01-01
5113651515,920  ,54,86,2023-12-12
5113651625,93   ,82,99,2023-10-09
5113651745,93   ,54,91,0001-01-01
5113651775,     ,  ,  ,0001-01-01
5113654065,90   ,  ,99,0001-01-01
5113654625,     ,  ,  ,0001-01-01
5113655545,93   ,54,86,2020-11-13
5113657315,93   ,  ,99,0001-01-01
5113657455,     ,  ,  ,0001-01-01
5113660815,93   ,  ,05,0001-01-01
5113663895,93   ,  ,91,0001-01-01
5113664025,90   ,  ,  ,0001-01-01
5113664185,     ,  ,  ,0001-01-01
5113664615,90   ,  ,99,0001-01-01
5113665345,     ,  ,  ,0001-01-01
5113665445,90   ,  ,99,2018-12-17
5113666705,93   ,  ,99,0001-01-01
5113666785,93   ,82,99,2021-02-11
5113667725,90   ,82,99,2023-03-28
5113667745,     ,  ,  ,0001-01-01
5113669965,     ,  ,  ,0001-01-01
5113670125,90   ,  ,99,2017-07-12
5113671715,93   ,54,05,2023-08-21
5113671855,90   ,  ,05,0001-01-01
5113672525,93   ,82,99,2022-10-11
5113672835,90   ,82,99,2023-09-05
5113672975,     ,  ,99,0001-01-01
5113673025,90   ,82,99,2022-09-17
5113673345,90   ,  ,99,0001-01-01
5113673915,62   ,  ,75,2019-09-17
5113675715,93   ,54,86,2023-01-10
5113675745,90   ,  ,99,0001-01-01
5113675895,     ,  ,  ,0001-01-01
5113676035,93   ,54,88,0001-01-01
5113676445,     ,  ,75,0001-01-01
5113676535,42   ,  ,95,2017-07-04
5113676615,     ,  ,  ,0001-01-01
5113676895,     ,  ,65,0001-01-01
5113677815,     ,  ,  ,0001-01-01
5113678465,     ,  ,  ,0001-01-01
5113678975,97   ,54,88,2020-03-02
5113679465,90   ,82,05,0001-01-01
5113679615,     ,  ,  ,0001-01-01
5113682815,     ,  ,  ,0001-01-01
5113685385,     ,  ,  ,0001-01-01
5113686565,     ,  ,  ,0001-01-01
5113687145,     ,  ,99,0001-01-01
5113687465,     ,  ,  ,0001-01-01
5113687725,97   ,54,87,2018-11-26
5113689315,     ,  ,  ,0001-01-01
5113690005,     ,  ,  ,0001-01-01
5113690145,     ,  ,  ,0001-01-01
5113691765,78   ,54,89,2021-10-12
5113691865,93   ,  ,91,0001-01-01
5113692725,93   ,  ,87,0001-01-01
5113692735,     ,  ,  ,0001-01-01
5113692745,     ,  ,  ,0001-01-01
5113694675,     ,  ,  ,0001-01-01
5113694685,     ,  ,99,0001-01-01
5113696165,97   ,10,60,0001-01-01
5113697265,164  ,51,75,2019-09-20
5113697735,     ,  ,99,0001-01-01
5113697775,     ,  ,  ,0001-01-01
5113700145,     ,  ,  ,0001-01-01
5113701685,     ,  ,  ,0001-01-01
5113701875,     ,  ,  ,0001-01-01
5113701885,90   ,  ,99,0001-01-01
5113702015,     ,  ,  ,0001-01-01
5113702175,     ,  ,  ,0001-01-01
5113702265,90   ,  ,99,0001-01-01
5113702905,     ,  ,99,0001-01-01
5113702985,97   ,36,87,2017-11-29
5113704155,     ,  ,99,0001-01-01
5113704735,78   ,32,91,2017-07-13
5113706065,210  ,32,75,2022-11-07
5113706185,90   ,82,99,0001-01-01
5113707025,64   ,54,88,2024-05-07
5113709595,90   ,  ,99,0001-01-01
5113709705,93   ,82,99,0001-01-01
5113710855,     ,  ,  ,0001-01-01
5113711525,90   ,82,99,0001-01-01
5113712145,75   ,51,95,2020-06-16
5113712385,93   ,  ,99,0001-01-01
5113712525,     ,  ,99,0001-01-01
5113713015,     ,  ,99,0001-01-01
5113713435,     ,  ,  ,0001-01-01
5113713445,     ,  ,  ,0001-01-01
5113714485,     ,  ,99,0001-01-01
5113714855,93   ,  ,86,0001-01-01
5113715395,90   ,82,99,2019-11-07
5113716865,     ,  ,  ,0001-01-01
5113717275,90   ,54,87,2018-06-27
5113718905,     ,  ,99,2017-10-04
5113719765,     ,  ,  ,0001-01-01
5113720805,     ,  ,  ,0001-01-01
5113721155,93   ,  ,86,2020-03-25
5113721235,97   ,54,87,2023-01-03
5113722475,97   ,82,99,2024-03-13
5113723245,90   ,82,99,2023-07-12
5113724155,90   ,  ,99,2019-06-11
5113724195,93   ,  ,  ,0001-01-01
5113724825,93   ,54,87,0001-01-01
5113726155,31   ,54,75,2022-09-28
5113728335,     ,  ,  ,0001-01-01
5113728875,93   ,54,91,2017-07-28
5113730285,90   ,  ,99,0001-01-01
5113730385,78   ,51,99,2020-06-03
5113730425,42   ,51,75,0001-01-01
5113730485,93   ,54,87,2017-09-06
5113731715,     ,  ,  ,0001-01-01
5113731825,212  ,51,75,2023-03-11
5113731845,90   ,  ,99,0001-01-01
5113733115,90   ,82,99,2024-05-24
5113733575,93   ,  ,99,2018-06-01
5113734455,80   ,  ,99,2019-10-23
5113734875,93   ,  ,99,0001-01-01
5113735395,97   ,54,88,2020-12-01
5113735885,12   ,51,75,2024-02-19
5113738835,     ,  ,  ,0001-01-01
5113739575,90   ,  ,99,2019-10-21
5113740375,     ,  ,87,0001-01-01
5113740585,80   ,54,86,0001-01-01
5113741435,93   ,54,87,0001-01-01
5113742115,80   ,82,99,0001-01-01
5113742215,     ,  ,  ,0001-01-01
5113742605,97   ,54,86,2022-10-24
5113742665,     ,  ,  ,0001-01-01
5113742825,90   ,  ,99,0001-01-01
5113744435,97   ,54,91,2017-08-08
5113744545,80   ,51,87,2022-07-01
5113745495,     ,  ,  ,0001-01-01
5113746525,     ,  ,  ,0001-01-01
5113746735,90   ,  ,99,0001-01-01
5113747165,160  ,51,75,2020-09-03
5113747335,90   ,82,99,0001-01-01
5113747835,     ,  ,  ,0001-01-01
5113748205,93   ,  ,99,0001-01-01
5113748285,     ,  ,  ,0001-01-01
5113748415,50   ,32,75,2020-10-16
5113748425,80   ,54,88,2022-12-20
5113748735,213  ,51,75,0001-01-01
5113750885,90   ,82,99,0001-01-01
5113750995,93   ,82,99,0001-01-01
5113751745,     ,  ,99,0001-01-01
5113752105,90   ,  ,99,0001-01-01
5113752165,     ,  ,99,0001-01-01
5113753265,80   ,  ,99,2017-08-11
5113753685,97   ,54,99,2018-08-23
5113753975,     ,  ,  ,0001-01-01
5113755455,90   ,  ,  ,0001-01-01
5113755515,97   ,31,65,2023-10-16
5113756455,     ,  ,65,0001-01-01
5113756805,     ,  ,  ,0001-01-01
5113757475,93   ,36,86,2017-08-16
5113757495,     ,  ,99,0001-01-01
5113757985,90   ,82,99,2018-01-18
5113759675,89   ,51,75,2017-08-17
5113760195,     ,  ,  ,0001-01-01
5113760565,90   ,82,99,0001-01-01
5113760765,90   ,82,05,2018-05-22
5113761285,     ,  ,  ,0001-01-01
5113761765,93   ,54,87,0001-01-01
5113761865,     ,  ,99,0001-01-01
5113761895,     ,  ,  ,0001-01-01
5113762085,     ,  ,99,0001-01-01
5113762985,     ,  ,  ,0001-01-01
5113764005,     ,  ,  ,0001-01-01
5113764695,93   ,  ,65,2019-01-11
5113766195,     ,  ,99,0001-01-01
5113766605,93   ,  ,99,0001-01-01
5113767015,     ,  ,  ,0001-01-01
5113767815,93   ,54,99,0001-01-01
5113767825,93   ,54,88,2017-09-26
5113768805,90   ,  ,99,0001-01-01
5113768875,     ,  ,  ,0001-01-01
5113769655,     ,  ,  ,0001-01-01
5113769795,     ,  ,  ,0001-01-01
5113770415,93   ,  ,86,2019-12-30
5113772185,93   ,  ,  ,0001-01-01
5113772275,93   ,54,88,2022-11-10
5113772835,90   ,82,99,2022-08-09
5113774115,     ,  ,  ,0001-01-01
5113774285,90   ,82,99,0001-01-01
5113774825,     ,  ,95,0001-01-01
5113775085,42   ,51,75,0001-01-01
5113776235,90   ,  ,99,0001-01-01
5113777395,93   ,  ,99,0001-01-01
5113778015,80   ,54,86,2022-09-07
5113779125,     ,  ,  ,0001-01-01
5113779135,     ,  ,  ,0001-01-01
5113779325,     ,  ,  ,0001-01-01
5113780415,90   ,  ,99,0001-01-01
5113781155,90   ,  ,99,0001-01-01
5113782845,     ,  ,  ,0001-01-01
5113783085,     ,  ,  ,0001-01-01
5113783205,     ,  ,  ,0001-01-01
5113784015,93   ,82,99,0001-01-01
5113784385,97   ,  ,86,0001-01-01
5113785885,     ,  ,  ,0001-01-01
5113786805,90   ,  ,99,0001-01-01
5113787905,90   ,82,99,0001-01-01
5113789315,90   ,  ,65,2021-10-14
5113789705,90   ,  ,99,0001-01-01
5113791165,     ,  ,  ,0001-01-01
5113795175,     ,  ,  ,0001-01-01
5113795735,97   ,82,05,2021-11-05
5113796335,     ,  ,  ,0001-01-01
5113796635,93   ,54,99,0001-01-01
5113796645,93   ,  ,99,0001-01-01
5113798265,93   ,54,87,2023-02-20
5113799055,     ,  ,  ,0001-01-01
5113800075,     ,  ,  ,0001-01-01
5113800295,93   ,  ,91,0001-01-01
5113800825,93   ,  ,99,0001-01-01
5113803365,     ,  ,  ,0001-01-01
5113803515,90   ,  ,  ,0001-01-01
5113803955,90   ,  ,99,2023-07-17
5113805435,31   ,32,75,0001-01-01
5113805705,93   ,54,87,2017-09-07
5113806205,93   ,82,99,0001-01-01
5113806895,     ,  ,  ,0001-01-01
5113807335,93   ,  ,99,0001-01-01
5113808145,31   ,51,75,2021-12-16
5113808275,163  ,51,75,2023-02-01
5113809285,31   ,54,75,2022-02-21
5113809865,93   ,82,99,2018-09-25
5113810115,64   ,51,95,2021-12-21
5113810875,90   ,  ,99,0001-01-01
5113812535,     ,  ,  ,0001-01-01
5113813515,93   ,  ,99,0001-01-01
5113814055,     ,  ,99,0001-01-01
5113814255,22   ,45,75,0001-01-01
5113814515,97   ,  ,65,0001-01-01
5113814765,90   ,  ,99,0001-01-01
5113816215,     ,  ,  ,0001-01-01
5113820645,90   ,  ,99,0001-01-01
5113822125,     ,  ,  ,0001-01-01
5113823095,     ,  ,  ,0001-01-01
5113824525,93   ,54,87,0001-01-01
5113824995,97   ,  ,99,0001-01-01
5113825305,93   ,54,99,2017-10-30
5113825885,     ,  ,  ,0001-01-01
5113826445,     ,  ,  ,0001-01-01
5113827835,97   ,  ,87,0001-01-01
5113827935,     ,  ,  ,0001-01-01
5113829525,97   ,54,95,0001-01-01
5113829565,     ,  ,86,0001-01-01
5113829695,90   ,  ,99,0001-01-01
5113831205,     ,  ,99,0001-01-01
5113831965,     ,  ,  ,0001-01-01
5113833205,     ,  ,99,0001-01-01
5113833235,     ,  ,  ,0001-01-01
5113833585,78   ,  ,89,2020-07-25
5113834585,93   ,  ,99,0001-01-01
5113838715,     ,  ,  ,0001-01-01
5113838915,     ,  ,  ,0001-01-01
5113839245,80   ,51,88,2024-03-08
5113840545,     ,  ,  ,0001-01-01
5113840825,93   ,  ,86,2020-02-08
5113840935,     ,  ,  ,0001-01-01
5113841195,90   ,  ,99,0001-01-01
5113842105,31   ,  ,75,0001-01-01
5113842745,90   ,82,05,0001-01-01
5113842855,     ,  ,  ,0001-01-01
5113843525,     ,  ,  ,0001-01-01
5113844095,93   ,  ,87,0001-01-01
5113844515,80   ,54,86,2022-10-12
5113844945,     ,  ,  ,0001-01-01
5113845325,     ,  ,  ,0001-01-01
5113845435,97   ,82,99,0001-01-01
5113846035,42   ,51,95,0001-01-01
5113846165,97   ,  ,  ,0001-01-01
5113846425,22   ,51,75,2018-08-27
5113847235,     ,  ,  ,0001-01-01
5113850315,     ,  ,  ,0001-01-01
5113851565,80   ,54,87,0001-01-01
5113852285,90   ,  ,99,0001-01-01
5113853325,90   ,  ,05,0001-01-01
5113853405,93   ,  ,99,0001-01-01
5113853495,97   ,54,91,2019-11-25
5113854445,     ,  ,  ,0001-01-01
5113855925,77   ,  ,75,0001-01-01
5113857605,93   ,54,99,2023-05-03
5113859055,     ,  ,  ,0001-01-01
5113859885,31   ,51,95,2022-03-11
5113859915,90   ,82,99,0001-01-01
5113860265,97   ,54,87,2017-10-07
5113861325,     ,  ,75,0001-01-01
5113861895,62   ,51,75,2018-04-17
5113862265,90   ,  ,99,0001-01-01
5113866075,93   ,36,86,0001-01-01
5113866895,93   ,54,88,2018-10-25
5113867555,90   ,82,99,2024-04-22
5113868005,     ,  ,  ,0001-01-01
5113868865,     ,  ,  ,0001-01-01
5113869055,162  ,51,75,2024-06-20
5113869125,30   ,51,75,2020-09-21
5113870045,     ,  ,65,0001-01-01
5113870095,31   ,51,75,2024-06-04
5113870735,10   ,54,75,2024-03-26
5113871175,97   ,54,87,2018-08-07
5113871195,90   ,  ,99,0001-01-01
5113872105,     ,  ,  ,0001-01-01
5113873985,93   ,36,88,0001-01-01
5113875695,     ,  ,  ,0001-01-01
5113876885,     ,  ,  ,0001-01-01
5113877335,90   ,  ,99,0001-01-01
5113878225,42   ,51,75,0001-01-01
5113878975,     ,  ,  ,0001-01-01
5113879775,     ,  ,  ,0001-01-01
5113879795,90   ,82,05,2022-12-27
5113880535,90   ,82,05,0001-01-01
5113882635,97   ,82,  ,0001-01-01
5113883095,     ,  ,  ,0001-01-01
5113884195,     ,  ,86,2017-10-13
5113886155,93   ,54,87,2021-06-23
5113886625,     ,  ,99,0001-01-01
5113886885,     ,  ,  ,0001-01-01
5113888105,31   ,51,75,0001-01-01
5113888515,93   ,54,86,2019-02-25
5113888525,64   ,36,88,2019-02-26
5113891925,90   ,54,86,2023-03-17
5113894895,97   ,54,91,0001-01-01
5113895065,     ,  ,  ,0001-01-01
5113896935,93   ,  ,99,0001-01-01
5113897025,93   ,82,99,0001-01-01
5113897335,93   ,54,87,2023-02-11
5113897575,     ,  ,  ,0001-01-01
5113897695,90   ,  ,99,0001-01-01
5113898195,55   ,51,95,2022-12-12
5113900035,42   ,82,99,2024-05-25
5113900565,90   ,82,99,0001-01-01
5113901155,90   ,  ,99,0001-01-01
5113902795,93   ,21,91,0001-01-01
5113903375,93   ,  ,99,0001-01-01
5113904155,93   ,  ,99,0001-01-01
5113907675,42   ,51,75,2023-05-22
5113909735,97   ,54,91,0001-01-01
5113909875,90   ,  ,99,2018-11-22
5113910305,93   ,  ,99,0001-01-01
5113910735,90   ,  ,99,2021-08-27
5113913485,97   ,54,99,2023-07-11
5113913685,42   ,  ,99,2020-08-14
5113915715,78   ,54,89,2017-11-09
5113915725,164  ,51,75,0001-01-01
5113918795,31   ,32,75,2019-02-05
5113920185,     ,  ,  ,0001-01-01
5113921315,93   ,82,99,2023-04-11
5113921485,97   ,54,86,0001-01-01
5113925205,90   ,  ,99,2018-09-20
5113925895,93   ,  ,99,0001-01-01
5113927255,     ,  ,  ,0001-01-01
5113929945,97   ,  ,87,0001-01-01
5113931255,     ,  ,  ,0001-01-01
5113932815,93   ,10,91,0001-01-01
5113933175,     ,  ,  ,0001-01-01
5113938405,     ,  ,  ,0001-01-01
5113938505,93   ,54,91,0001-01-01
5113939745,     ,  ,  ,0001-01-01
5113941495,90   ,  ,99,0001-01-01
5113942145,30   ,51,75,2024-01-25
5113943545,93   ,  ,99,0001-01-01
5113943555,     ,  ,  ,0001-01-01
5113943785,97   ,54,86,2021-09-04
5113945045,     ,  ,  ,0001-01-01
5113945335,93   ,  ,87,0001-01-01
5113947665,     ,  ,  ,0001-01-01
5113948935,     ,  ,88,0001-01-01
5113953215,93   ,  ,99,0001-01-01
5113957185,93   ,  ,  ,2017-11-13
5113958875,76   ,54,87,2020-03-12
5113959895,30   ,51,75,0001-01-01
5113959925,90   ,  ,99,2021-04-12
5113959935,90   ,  ,  ,0001-01-01
5113962005,93   ,  ,  ,0001-01-01
5113964505,90   ,82,99,2023-07-04
5113964665,97   ,  ,99,0001-01-01
5113965015,93   ,  ,87,2017-11-15
5113966505,     ,  ,  ,0001-01-01
5113966765,90   ,  ,99,0001-01-01
5113967145,93   ,54,86,0001-01-01
5113967785,     ,  ,  ,0001-01-01
5113968425,97   ,82,99,2023-04-11
5113968805,90   ,82,99,0001-01-01
5113968845,93   ,54,99,0001-01-01
5113970275,     ,  ,  ,0001-01-01
5113970455,90   ,  ,05,0001-01-01
5113971225,31   ,51,75,0001-01-01
5113972435,97   ,  ,65,2017-11-22
5113973025,93   ,54,86,2023-05-25
5113973095,     ,  ,  ,0001-01-01
5113976125,93   ,  ,99,2021-07-21
5113977815,97   ,54,86,2017-11-22
5113978315,93   ,82,99,2017-11-30
5113978755,     ,  ,  ,0001-01-01
5113979055,     ,  ,  ,0001-01-01
5113979065,80   ,54,88,2024-02-12
5113980855,93   ,82,99,0001-01-01
5113982485,     ,  ,  ,0001-01-01
5113982815,42   ,  ,75,2022-06-14
5113983255,90   ,  ,99,0001-01-01
5113988275,31   ,51,75,0001-01-01
5113989385,     ,  ,  ,0001-01-01
5113990105,     ,  ,  ,0001-01-01
5113990125,     ,  ,  ,0001-01-01
5113994955,     ,  ,  ,0001-01-01
5113997105,97   ,54,91,2017-11-28
5113997345,76   ,43,95,0001-01-01
5113997475,42   ,  ,75,0001-01-01
5113997565,     ,  ,  ,0001-01-01
5114000105,     ,  ,  ,0001-01-01
5114002135,     ,  ,  ,0001-01-01
5114004085,76   ,51,75,0001-01-01
5114004195,     ,  ,  ,0001-01-01
5114004405,93   ,82,05,0001-01-01
5114004715,     ,  ,  ,0001-01-01
5114005535,90   ,82,99,2024-06-24
5114006155,     ,  ,  ,0001-01-01
5114006895,93   ,54,99,0001-01-01
5114007825,     ,  ,  ,0001-01-01
5114008235,93   ,54,86,0001-01-01
5114011675,80   ,54,87,2023-09-08
5114011845,42   ,51,75,2018-12-21
5114013165,93   ,54,87,0001-01-01
5114013445,80   ,54,87,2023-02-08
5114013545,     ,  ,  ,0001-01-01
5114016805,     ,  ,  ,0001-01-01
5114018305,     ,  ,  ,0001-01-01
5114018505,     ,  ,  ,0001-01-01
5114018515,93   ,54,91,2024-01-04
5114020875,     ,  ,86,0001-01-01
5114021295,90   ,82,99,0001-01-01
5114022295,     ,  ,  ,0001-01-01
5114022415,22   ,51,75,2018-06-29
5114022675,30   ,51,75,2022-09-23
5114022795,97   ,54,87,2024-05-23
5114023095,     ,  ,  ,0001-01-01
5114023205,90   ,82,99,0001-01-01
5114023255,97   ,54,88,0001-01-01
5114023265,93   ,  ,  ,0001-01-01
5114025015,93   ,54,65,0001-01-01
5114025915,     ,  ,  ,0001-01-01
5114027065,     ,  ,  ,0001-01-01
5114028905,42   ,51,95,0001-01-01
5114029605,     ,  ,  ,0001-01-01
5114030005,31   ,  ,75,0001-01-01
5114030455,42   ,  ,75,2020-06-24
5114032125,93   ,54,87,2017-12-21
5114032175,     ,  ,  ,0001-01-01
5114032195,     ,  ,  ,0001-01-01
5114032385,     ,  ,  ,0001-01-01
5114033415,97   ,54,91,2024-01-26
5114033575,80   ,54,88,2021-03-15
